generation,population size,mutation rate,generations,fitness,best path
3,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 1, 2, 0, 3, 3, 0, 0, 0, 0, 1, 1, 0, 3, 2, 1, 3, 1, 2, 2, 2, 2, 0, 1, 2, 0, 2, 3, 0, 1, 2, 1, 0, 3, 3, 2, 2, 3, 0, 0, 1, 1, 2, 2, 2, 0, 2, 2, 0, 3, 0, 0, 0, 1, 2, 3, 1, 2, 0, 1, 2]"
5,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 1, 0, 3, 3, 0, 0, 0, 0, 2, 1, 2, 3, 2, 2, 0, 0, 2, 2, 2, 2, 1, 2, 2, 0, 2, 3, 0, 1, 1, 2, 1, 3, 3, 2, 1, 3, 0, 0, 1, 2, 2, 2, 2, 0, 3, 2, 1, 3, 3, 1, 0, 1, 1, 3, 3, 2, 0, 1, 1]"
6,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 1, 0, 3, 3, 0, 0, 0, 0, 2, 1, 2, 2, 2, 0, 2, 0, 2, 2, 2, 2, 0, 1, 1, 0, 2, 3, 0, 1, 1, 3, 1, 3, 3, 2, 1, 3, 1, 0, 0, 1, 2, 2, 2, 0, 3, 2, 0, 3, 3, 1, 1, 1, 1, 3, 1, 2, 0, 1, 1]"
7,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 3, 3, 0, 1, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 2, 0, 0, 1, 0, 2, 3, 0, 1, 2, 3, 1, 3, 3, 2, 1, 3, 1, 0, 0, 1, 2, 1, 2, 0, 3, 2, 0, 3, 3, 2, 1, 1, 1, 3, 1, 1, 0, 1, 1]"
8,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 3, 3, 0, 1, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 2, 0, 0, 1, 0, 2, 3, 0, 1, 2, 3, 1, 3, 3, 2, 1, 3, 1, 0, 0, 1, 2, 1, 2, 0, 3, 2, 0, 3, 3, 2, 1, 0, 1, 3, 1, 1, 0, 1, 1]"
9,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 3, 3, 0, 1, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 2, 3, 0, 1, 2, 3, 1, 3, 3, 2, 2, 3, 2, 0, 0, 1, 2, 1, 2, 0, 3, 1, 0, 3, 3, 2, 1, 0, 1, 3, 1, 0, 2, 0, 2]"
10,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 3, 3, 0, 1, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 2, 3, 0, 1, 2, 3, 1, 3, 3, 2, 1, 3, 1, 0, 0, 1, 2, 1, 2, 0, 3, 1, 0, 3, 3, 1, 1, 0, 1, 3, 1, 1, 1, 1, 2]"
11,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 3, 3, 0, 1, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 2, 3, 0, 1, 2, 3, 1, 3, 3, 2, 3, 3, 1, 0, 1, 1, 2, 1, 3, 0, 3, 2, 0, 3, 3, 1, 1, 1, 0, 3, 1, 0, 2, 1, 2]"
12,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 3, 3, 0, 1, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 2, 3, 0, 1, 2, 3, 1, 3, 3, 2, 1, 3, 1, 0, 1, 1, 2, 1, 2, 0, 3, 1, 0, 3, 3, 1, 1, 1, 0, 3, 1, 0, 1, 1, 2]"
13,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 3, 3, 0, 1, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 2, 3, 0, 1, 2, 3, 1, 3, 1, 1, 1, 3, 1, 0, 1, 3, 2, 1, 2, 0, 3, 1, 0, 3, 3, 0, 1, 1, 0, 2, 1, 1, 1, 1, 2]"
14,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 1, 0, 0, 0, 2, 3, 0, 1, 2, 3, 1, 3, 3, 2, 1, 1, 1, 0, 1, 1, 1, 3, 2, 0, 3, 3, 0, 3, 3, 1, 1, 0, 0, 2, 1, 2, 1, 1, 2]"
15,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 1, 2, 0, 2, 0, 2, 2, 1, 0, 0, 0, 2, 3, 0, 1, 3, 3, 1, 3, 3, 3, 1, 3, 1, 0, 1, 0, 1, 3, 2, 0, 3, 3, 0, 3, 3, 1, 1, 0, 0, 2, 0, 2, 1, 1, 2]"
16,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 2, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 3, 2, 1, 0, 0, 0, 2, 3, 0, 1, 3, 3, 1, 3, 3, 2, 1, 3, 1, 0, 1, 1, 1, 3, 2, 0, 3, 3, 0, 3, 3, 1, 1, 0, 1, 3, 0, 0, 1, 1, 2]"
17,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 2, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 3, 2, 1, 0, 0, 0, 2, 3, 0, 1, 3, 3, 1, 3, 3, 2, 1, 3, 1, 0, 1, 0, 1, 3, 2, 1, 3, 3, 0, 3, 3, 1, 1, 0, 1, 3, 0, 0, 2, 1, 2]"
18,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 1, 0, 0, 0, 2, 3, 0, 1, 3, 3, 1, 3, 3, 2, 0, 2, 3, 0, 1, 0, 1, 3, 2, 0, 2, 3, 1, 3, 3, 3, 1, 0, 0, 2, 0, 1, 0, 1, 2]"
19,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 1, 0, 3, 3, 0, 1, 0, 0, 1, 2, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 1, 0, 0, 0, 2, 3, 0, 1, 3, 2, 0, 3, 3, 2, 1, 2, 3, 0, 1, 0, 0, 3, 0, 0, 2, 2, 2, 3, 3, 3, 1, 0, 1, 2, 0, 1, 1, 1, 0]"
20,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 1, 0, 1, 0, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 1, 0, 0, 0, 2, 3, 0, 1, 3, 3, 1, 3, 3, 1, 1, 3, 1, 0, 2, 0, 1, 3, 2, 3, 2, 3, 0, 3, 3, 3, 1, 0, 0, 3, 0, 1, 0, 1, 0]"
21,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 1, 0, 1, 0, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 2, 1, 0, 0, 1, 2, 3, 0, 1, 3, 3, 1, 2, 3, 1, 1, 2, 1, 0, 1, 0, 1, 3, 2, 0, 2, 3, 0, 3, 3, 1, 1, 0, 0, 3, 0, 1, 0, 3, 0]"
22,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 1, 0, 1, 0, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 1, 0, 0, 0, 2, 3, 0, 1, 3, 3, 1, 3, 3, 1, 1, 2, 1, 0, 0, 0, 1, 3, 2, 2, 2, 3, 1, 3, 3, 1, 1, 0, 0, 3, 0, 1, 0, 2, 0]"
23,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 1, 0, 1, 0, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 1, 2, 2, 2, 1, 0, 0, 0, 2, 3, 0, 1, 3, 3, 1, 3, 3, 1, 1, 2, 3, 0, 1, 0, 1, 3, 3, 2, 2, 3, 1, 3, 3, 1, 1, 0, 0, 1, 0, 2, 0, 2, 0]"
24,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 1, 1, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 1, 0, 2, 0, 2, 2, 1, 2, 0, 0, 2, 0, 2, 3, 0, 1, 2, 3, 1, 3, 2, 1, 1, 2, 1, 0, 0, 0, 0, 3, 2, 2, 1, 3, 1, 3, 3, 1, 1, 0, 0, 3, 0, 1, 0, 2, 0]"
25,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 1, 1, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 1, 2, 1, 0, 0, 0, 2, 3, 0, 1, 2, 3, 1, 3, 2, 1, 1, 2, 1, 0, 0, 0, 0, 3, 2, 2, 1, 3, 1, 3, 3, 1, 1, 0, 0, 3, 0, 1, 0, 2, 0]"
26,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 1, 1, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 1, 2, 1, 0, 2, 0, 2, 3, 0, 1, 2, 3, 1, 3, 2, 1, 1, 2, 1, 0, 0, 0, 0, 3, 2, 1, 1, 3, 1, 3, 3, 1, 1, 0, 0, 3, 0, 1, 0, 2, 0]"
27,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 1, 2, 2, 0, 2, 0, 0, 1, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 1, 2, 1, 0, 0, 0, 2, 3, 0, 1, 3, 3, 1, 3, 2, 2, 1, 2, 1, 0, 0, 1, 0, 3, 2, 1, 2, 3, 1, 3, 3, 1, 1, 0, 0, 3, 0, 3, 1, 1, 0]"
28,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 1, 2, 2, 0, 3, 0, 0, 1, 2, 3, 2, 0, 0, 0, 0, 2, 2, 2, 3, 2, 0, 2, 0, 2, 2, 1, 2, 1, 0, 2, 0, 2, 3, 0, 0, 3, 2, 1, 2, 2, 2, 1, 2, 0, 0, 0, 1, 0, 3, 2, 1, 2, 3, 1, 3, 2, 1, 1, 0, 0, 3, 0, 3, 0, 3, 0]"
29,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 2, 2, 2, 0, 2, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 1, 2, 1, 0, 2, 0, 2, 3, 0, 0, 3, 2, 1, 3, 2, 2, 1, 2, 0, 0, 0, 1, 0, 3, 1, 1, 1, 3, 1, 3, 3, 1, 1, 0, 0, 3, 0, 3, 0, 3, 0]"
30,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 2, 2, 2, 0, 2, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 1, 2, 1, 0, 2, 0, 2, 3, 0, 0, 3, 2, 1, 3, 2, 2, 1, 2, 0, 0, 0, 1, 0, 3, 1, 1, 1, 3, 1, 3, 3, 1, 1, 0, 0, 3, 0, 0, 0, 3, 1]"
31,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 2, 2, 2, 0, 2, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 2, 1, 2, 1, 0, 2, 0, 2, 3, 0, 0, 3, 2, 1, 3, 2, 2, 1, 2, 0, 0, 0, 1, 0, 3, 1, 1, 1, 3, 1, 3, 3, 1, 1, 0, 1, 3, 0, 0, 0, 3, 0]"
32,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 2, 2, 2, 0, 2, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 1, 2, 2, 1, 2, 0, 2, 0, 2, 2, 1, 2, 1, 0, 2, 0, 2, 2, 0, 0, 3, 2, 1, 3, 1, 2, 0, 2, 0, 0, 0, 1, 0, 3, 2, 1, 1, 3, 2, 2, 3, 1, 1, 0, 0, 3, 0, 3, 0, 2, 1]"
33,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 2, 2, 2, 0, 2, 0, 0, 3, 2, 3, 3, 1, 0, 0, 0, 1, 2, 2, 1, 2, 0, 2, 0, 3, 2, 0, 2, 1, 0, 2, 0, 3, 2, 1, 0, 3, 2, 2, 2, 1, 2, 0, 2, 0, 0, 0, 1, 0, 3, 2, 1, 1, 3, 2, 2, 3, 1, 1, 0, 0, 3, 0, 0, 0, 2, 1]"
34,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 3, 2, 2, 0, 1, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 2, 1, 2, 0, 2, 2, 0, 2, 1, 0, 1, 0, 2, 2, 0, 0, 3, 2, 1, 2, 2, 1, 1, 2, 2, 0, 0, 0, 0, 3, 2, 0, 1, 3, 2, 2, 3, 3, 1, 0, 1, 3, 0, 0, 0, 2, 2]"
35,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 3, 2, 2, 0, 1, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 2, 1, 2, 0, 2, 2, 0, 3, 1, 0, 1, 0, 2, 2, 0, 0, 3, 2, 1, 2, 2, 1, 1, 2, 2, 0, 0, 0, 0, 3, 2, 0, 1, 2, 2, 2, 3, 3, 0, 0, 1, 3, 0, 0, 0, 3, 2]"
36,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 3, 2, 2, 0, 1, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 2, 1, 2, 0, 2, 2, 0, 3, 1, 0, 1, 0, 2, 2, 0, 0, 3, 2, 1, 2, 2, 1, 1, 2, 2, 0, 0, 0, 0, 3, 2, 0, 1, 2, 2, 2, 3, 3, 0, 0, 1, 3, 0, 1, 0, 3, 2]"
37,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 3, 2, 2, 0, 1, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 2, 0, 2, 2, 0, 2, 1, 0, 1, 2, 0, 2, 0, 0, 3, 2, 0, 2, 2, 1, 3, 2, 2, 0, 0, 0, 0, 3, 2, 1, 1, 2, 2, 2, 3, 3, 0, 1, 1, 3, 0, 0, 0, 2, 2]"
38,1000,0.2,150,2280,"[2, 2, 0, 1, 0, 2, 3, 2, 2, 0, 1, 0, 0, 3, 2, 3, 2, 0, 0, 0, 0, 2, 2, 2, 2, 2, 1, 2, 0, 1, 2, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 3, 1, 0, 2, 1, 0, 1, 0, 2, 1, 1, 0, 0, 1, 1, 0, 1, 2, 2, 2, 2, 3, 0, 2, 2, 3, 0, 0, 0, 1, 1]"
39,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 3, 2, 2, 0, 1, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 1, 1, 2, 0, 2, 2, 0, 2, 1, 0, 1, 2, 0, 3, 0, 0, 3, 2, 0, 2, 2, 1, 2, 2, 2, 0, 0, 0, 0, 3, 1, 1, 1, 2, 2, 2, 3, 3, 2, 1, 1, 3, 0, 0, 0, 2, 2]"
40,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 3, 2, 2, 0, 1, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 1, 2, 2, 1, 2, 2, 0, 2, 1, 0, 1, 2, 0, 3, 0, 0, 3, 2, 0, 2, 0, 1, 2, 2, 2, 0, 0, 0, 0, 3, 1, 1, 1, 2, 2, 3, 3, 3, 2, 1, 1, 3, 0, 0, 0, 2, 2]"
41,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 3, 2, 2, 0, 1, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 2, 1, 2, 0, 1, 2, 0, 2, 2, 0, 1, 2, 0, 3, 0, 0, 3, 2, 0, 2, 1, 1, 2, 2, 2, 0, 0, 0, 0, 3, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 1, 3, 0, 0, 0, 2, 2]"
42,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 3, 2, 2, 0, 1, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 2, 1, 2, 0, 1, 2, 0, 2, 2, 0, 1, 2, 0, 3, 0, 3, 3, 2, 0, 2, 2, 1, 2, 2, 2, 0, 0, 0, 0, 3, 1, 1, 1, 2, 2, 2, 2, 3, 2, 2, 1, 3, 0, 0, 1, 3, 2]"
43,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 3, 2, 2, 0, 1, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 2, 1, 2, 0, 1, 2, 0, 2, 2, 0, 1, 2, 0, 3, 0, 3, 3, 2, 1, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0, 3, 1, 0, 1, 2, 2, 2, 1, 3, 2, 2, 1, 3, 0, 1, 0, 2, 2]"
44,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 3, 2, 2, 0, 1, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 2, 1, 2, 0, 1, 2, 0, 2, 2, 0, 1, 2, 0, 3, 0, 3, 3, 2, 0, 2, 2, 1, 2, 2, 2, 0, 0, 0, 0, 3, 1, 3, 0, 1, 2, 2, 1, 3, 2, 1, 1, 3, 0, 1, 0, 2, 1]"
45,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 3, 2, 3, 3, 0, 0, 2, 0, 2, 2, 2, 1, 2, 1, 2, 0, 1, 2, 0, 2, 2, 0, 1, 2, 0, 3, 0, 3, 3, 2, 0, 2, 1, 1, 2, 0, 2, 0, 0, 0, 0, 3, 1, 3, 0, 1, 2, 2, 1, 3, 3, 1, 1, 3, 0, 1, 0, 2, 1]"
46,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 3, 2, 2, 0, 1, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 2, 1, 2, 0, 1, 2, 0, 2, 2, 0, 1, 2, 0, 3, 0, 3, 3, 2, 0, 2, 2, 1, 2, 2, 2, 0, 0, 0, 0, 3, 1, 1, 0, 0, 2, 2, 2, 3, 1, 1, 1, 3, 3, 1, 1, 2, 2]"
47,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 2, 0, 3, 2, 3, 3, 0, 0, 2, 0, 2, 2, 2, 2, 2, 1, 3, 1, 1, 2, 0, 2, 2, 1, 0, 0, 0, 1, 0, 3, 3, 2, 0, 2, 1, 0, 2, 0, 1, 0, 0, 0, 0, 1, 1, 3, 0, 2, 3, 2, 1, 3, 3, 1, 3, 3, 0, 1, 0, 2, 1]"
48,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 3, 2, 2, 0, 1, 0, 0, 3, 2, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 2, 1, 2, 1, 1, 2, 0, 2, 2, 1, 1, 2, 0, 3, 2, 3, 3, 2, 0, 2, 2, 1, 2, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 2, 2, 3, 1, 1, 1, 3, 3, 1, 1, 2, 2]"
49,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 0, 2, 3, 2, 3, 3, 0, 0, 0, 0, 3, 2, 2, 1, 2, 2, 2, 1, 1, 2, 0, 2, 2, 1, 1, 2, 0, 3, 0, 2, 3, 2, 0, 2, 3, 0, 2, 2, 0, 0, 0, 1, 0, 1, 0, 3, 0, 1, 2, 2, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 2]"
50,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 0, 2, 3, 2, 3, 3, 0, 0, 0, 0, 3, 2, 2, 1, 3, 1, 2, 1, 1, 2, 0, 2, 2, 1, 0, 2, 0, 3, 0, 2, 3, 2, 0, 2, 3, 0, 2, 2, 0, 0, 0, 1, 2, 1, 1, 3, 0, 0, 2, 2, 0, 1, 1, 1, 1, 3, 3, 1, 1, 1, 2]"
51,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 3, 1, 2, 1, 1, 2, 0, 2, 2, 1, 0, 2, 0, 2, 0, 2, 3, 2, 0, 2, 3, 0, 3, 2, 0, 0, 0, 1, 2, 1, 1, 3, 0, 1, 2, 2, 0, 0, 1, 1, 1, 3, 3, 2, 1, 2, 2]"
52,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 1, 1, 0, 2, 2, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 3, 1, 2, 1, 2, 2, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 3, 1, 0, 2, 3, 0, 3, 2, 0, 0, 0, 1, 2, 1, 0, 3, 0, 1, 2, 2, 0, 0, 2, 1, 1, 3, 3, 2, 1, 2, 2]"
53,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 1, 3, 1, 2, 1, 2, 2, 0, 2, 2, 1, 0, 2, 0, 2, 0, 2, 3, 1, 0, 2, 2, 0, 3, 3, 0, 0, 0, 1, 2, 1, 0, 3, 0, 1, 2, 2, 0, 0, 2, 1, 1, 3, 2, 2, 1, 1, 3]"
54,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 3, 3, 3, 0, 0, 0, 0, 2, 1, 2, 1, 3, 0, 2, 2, 1, 1, 1, 2, 2, 1, 0, 2, 0, 2, 0, 2, 2, 1, 0, 2, 3, 0, 3, 2, 0, 0, 0, 1, 2, 1, 0, 3, 0, 1, 1, 2, 0, 1, 2, 1, 2, 3, 3, 2, 1, 1, 3]"
55,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 2, 2, 3, 3, 3, 0, 0, 0, 0, 2, 1, 2, 1, 3, 1, 2, 2, 1, 1, 0, 2, 2, 1, 0, 2, 0, 2, 0, 2, 2, 1, 0, 2, 3, 0, 3, 2, 0, 0, 0, 1, 2, 1, 0, 3, 0, 1, 1, 2, 1, 0, 2, 0, 2, 3, 1, 2, 1, 1, 3]"
56,1000,0.2,150,2280,"[2, 2, 0, 1, 0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 3, 1, 0, 2, 3, 2, 0, 2, 2, 0, 1, 2, 0, 2, 1, 2, 3, 2, 0, 2, 2, 0, 3, 3, 0, 0, 0, 1, 2, 2, 0, 2, 0, 1, 2, 2, 0, 0, 2, 1, 1, 3, 2, 2, 1, 1, 3]"
57,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 3, 1, 0, 1, 3, 2, 0, 2, 2, 0, 1, 2, 0, 2, 1, 1, 3, 2, 0, 2, 2, 0, 3, 3, 0, 1, 0, 1, 2, 2, 0, 3, 0, 1, 2, 3, 0, 0, 2, 1, 1, 3, 2, 2, 1, 0, 3]"
58,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 3, 1, 0, 1, 2, 2, 0, 2, 2, 0, 1, 2, 0, 2, 1, 2, 3, 1, 0, 2, 2, 0, 3, 3, 0, 0, 0, 2, 2, 2, 0, 2, 0, 1, 2, 3, 0, 0, 2, 1, 2, 3, 2, 1, 3, 0, 2]"
59,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 1, 2, 2, 2, 0, 1, 0, 2, 2, 3, 3, 3, 0, 0, 0, 0, 2, 2, 3, 2, 3, 1, 0, 1, 2, 2, 0, 2, 2, 1, 0, 2, 0, 2, 1, 2, 2, 0, 0, 2, 2, 0, 3, 3, 0, 0, 0, 2, 2, 2, 0, 2, 0, 1, 2, 3, 0, 0, 2, 1, 2, 3, 3, 1, 3, 0, 3]"
60,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 3, 1, 0, 1, 2, 2, 0, 2, 2, 0, 2, 2, 0, 2, 1, 1, 3, 2, 0, 2, 1, 0, 3, 3, 0, 0, 0, 2, 2, 2, 1, 2, 0, 1, 2, 3, 0, 0, 2, 1, 2, 3, 2, 1, 2, 3, 3]"
61,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 3, 1, 0, 1, 3, 2, 0, 2, 2, 0, 2, 2, 0, 2, 1, 1, 3, 2, 0, 2, 1, 0, 3, 3, 0, 0, 0, 2, 2, 1, 1, 2, 0, 1, 2, 3, 2, 0, 2, 1, 2, 3, 2, 1, 2, 3, 3]"
62,1000,0.2,150,2280,"[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 3, 1, 2, 0, 2, 2, 1, 2, 1, 0, 0, 2, 0, 2, 1, 2, 3, 1, 0, 2, 2, 0, 3, 3, 0, 0, 0, 2, 1, 2, 1, 3, 0, 2, 2, 3, 1, 0, 3, 0, 2, 1, 2, 0, 3, 3, 1]"
